2015 GEOID,"2010 Census Percent Rural",,,,,,,,,,,,,
36111,46.04012209,,,,,,,,,,,,,
36113,33.92941391,,,,,,,,,,,,,
36115,67.89894963,,,,,,,,,,,,,
36117,60.69722305,,,,,,,,,,,,,
36119,3.273477447,,,,,,,,,,,,,
36121,64.08255248,,,,,,,,,,,,,
36123,71.22455421,,,,,,,,,,,,,
37001,28.55800597,,,,,,,,,,,,,
37003,72.77810635,,,,,,,,,,,,,
37005,100,,,,,,,,,,,,,
37007,78.5104646,,,,,,,,,,,,,
37009,84.86492431,,,,,,,,,,,,,
37011,88.78462662,,,,,,,,,,,,,
37013,65.60020101,,,,,,,,,,,,,
37015,83.24405601,,,,,,,,,,,,,
37017,91.23330492,,,,,,,,,,,,,
37019,42.96059797,,,,,,,,,,,,,
37021,24.07959113,,,,,,,,,,,,,
37023,42.65223513,,,,,,,,,,,,,
37025,19.25330457,,,,,,,,,,,,,
37027,34.42773007,,,,,,,,,,,,,
37029,99.5490982,,,,,,,,,,,,,
37031,32.60316839,,,,,,,,,,,,,
37033,99.1947384,,,,,,,,,,,,,
37035,30.29515801,,,,,,,,,,,,,
37037,65.92236832,,,,,,,,,,,,,
37039,100,,,,,,,,,,,,,
37041,67.61982019,,,,,,,,,,,,,
37043,100,,,,,,,,,,,,,
37045,55.79028936,,,,,,,,,,,,,
37047,80.59485697,,,,,,,,,,,,,
37049,27.70880634,,,,,,,,,,,,,
37051,13.36814523,,,,,,,,,,,,,
37053,98.31401028,,,,,,,,,,,,,
37055,28.95931604,,,,,,,,,,,,,
37057,47.38454549,,,,,,,,,,,,,
37059,70.2885548,,,,,,,,,,,,,
37061,86.46440475,,,,,,,,,,,,,
37063,5.577944543,,,,,,,,,,,,,
37065,45.30697411,,,,,,,,,,,,,
37067,7.346508113,,,,,,,,,,,,,
37069,85.31813458,,,,,,,,,,,,,
37071,19.64762284,,,,,,,,,,,,,
37073,100,,,,,,,,,,,,,
37075,100,,,,,,,,,,,,,
37077,57.02167602,,,,,,,,,,,,,
37079,100,,,,,,,,,,,,,
37081,12.69435674,,,,,,,,,,,,,
37083,54.70552742,,,,,,,,,,,,,
37085,55.92092642,,,,,,,,,,,,,
37087,55.44074802,,,,,,,,,,,,,
37089,33.27056399,,,,,,,,,,,,,
37091,68.63675058,,,,,,,,,,,,,
37093,43.15045152,,,,,,,,,,,,,
37095,100,,,,,,,,,,,,,
37097,37.91215339,,,,,,,,,,,,,
37099,73.08981649,,,,,,,,,,,,,
37101,52.03697344,,,,,,,,,,,,,
37103,100,,,,,,,,,,,,,
37105,42.76431756,,,,,,,,,,,,,
37107,45.00546264,,,,,,,,,,,,,
37109,54.55312081,,,,,,,,,,,,,
37111,70.3018046,,,,,,,,,,,,,
37113,80.01002299,,,,,,,,,,,,,
37115,90.61837796,,,,,,,,,,,,,
37117,78.12283208,,,,,,,,,,,,,
37119,1.065430805,,,,,,,,,,,,,
37121,82.64330188,,,,,,,,,,,,,
37123,76.83646305,,,,,,,,,,,,,
37125,50.65781273,,,,,,,,,,,,,
37127,47.56260434,,,,,,,,,,,,,
37129,2.214963462,,,,,,,,,,,,,
37131,89.36603466,,,,,,,,,,,,,
37133,26.34891884,,,,,,,,,,,,,
37135,28.53192428,,,,,,,,,,,,,
37137,100,,,,,,,,,,,,,
37139,41.31969209,,,,,,,,,,,,,
37141,68.75538618,,,,,,,,,,,,,
37143,100,,,,,,,,,,,,,
37145,75.52199473,,,,,,,,,,,,,
37147,25.43592549,,,,,,,,,,,,,
37149,92.27206241,,,,,,,,,,,,,
37151,56.2425927,,,,,,,,,,,,,
37153,45.53056455,,,,,,,,,,,,,
37155,62.6132908,,,,,,,,,,,,,
37157,61.94483304,,,,,,,,,,,,,
37159,38.82234808,,,,,,,,,,,,,
37161,61.04114437,,,,,,,,,,,,,
37163,84.96318835,,,,,,,,,,,,,
37165,48.39173604,,,,,,,,,,,,,
37167,67.71313031,,,,,,,,,,,,,
37169,75.69671526,,,,,,,,,,,,,
37171,68.80539682,,,,,,,,,,,,,
37173,100,,,,,,,,,,,,,
37175,59.63735267,,,,,,,,,,,,,
37177,100,,,,,,,,,,,,,
37179,27.28921169,,,,,,,,,,,,,
37181,54.07952094,,,,,,,,,,,,,
37183,6.101379256,,,,,,,,,,,,,
37185,100,,,,,,,,,,,,,
37187,67.75778651,,,,,,,,,,,,,
37189,55.43569764,,,,,,,,,,,,,
37191,46.40401882,,,,,,,,,,,,,
37193,72.79059706,,,,,,,,,,,,,
37195,38.66115173,,,,,,,,,,,,,
37197,84.67687341,,,,,,,,,,,,,
37199,100,,,,,,,,,,,,,
38001,100,,,,,,,,,,,,,
38003,39.55358757,,,,,,,,,,,,,
38005,100,,,,,,,,,,,,,
38007,100,,,,,,,,,,,,,
38009,100,,,,,,,,,,,,,
38011,100,,,,,,,,,,,,,
38013,100,,,,,,,,,,,,,
38015,18.54799036,,,,,,,,,,,,,
38017,10.4347768,,,,,,,,,,,,,
38019,100,,,,,,,,,,,,,
38021,100,,,,,,,,,,,,,
38023,100,,,,,,,,,,,,,
38025,100,,,,,,,,,,,,,
38027,100,,,,,,,,,,,,,
38029,100,,,,,,,,,,,,,
38031,100,,,,,,,,,,,,,
38033,100,,,,,,,,,,,,,
38035,16.76911802,,,,,,,,,,,,,
38037,100,,,,,,,,,,,,,
38039,100,,,,,,,,,,,,,
38041,100,,,,,,,,,,,,,
38043,100,,,,,,,,,,,,,
38045,100,,,,,,,,,,,,,
38047,100,,,,,,,,,,,,,
38049,100,,,,,,,,,,,,,
38051,100,,,,,,,,,,,,,
38053,100,,,,,,,,,,,,,
38055,100,,,,,,,,,,,,,
38057,64.99287749,,,,,,,,,,,,,
38059,31.85541116,,,,,,,,,,,,,
38061,100,,,,,,,,,,,,,
38063,100,,,,,,,,,,,,,
38065,100,,,,,,,,,,,,,
38067,100,,,,,,,,,,,,,
38069,35.18476016,,,,,,,,,,,,,
38071,34.99257707,,,,,,,,,,,,,
38073,100,,,,,,,,,,,,,
38075,100,,,,,,,,,,,,,
38077,52.00049017,,,,,,,,,,,,,
38079,100,,,,,,,,,,,,,
38081,100,,,,,,,,,,,,,
38083,100,,,,,,,,,,,,,
38085,100,,,,,,,,,,,,,
38087,100,,,,,,,,,,,,,
38089,27.32757552,,,,,,,,,,,,,
38091,100,,,,,,,,,,,,,
38093,27.56398104,,,,,,,,,,,,,
38095,100,,,,,,,,,,,,,
38097,100,,,,,,,,,,,,,
38099,62.05594028,,,,,,,,,,,,,
38101,21.89541954,,,,,,,,,,,,,
38103,100,,,,,,,,,,,,,
38105,32.46271989,,,,,,,,,,,,,
39001,89.0262697,,,,,,,,,,,,,
39003,25.89085027,,,,,,,,,,,,,
39005,61.93755998,,,,,,,,,,,,,
39007,46.36885819,,,,,,,,,,,,,
39009,43.17062248,,,,,,,,,,,,,
39011,39.13686914,,,,,,,,,,,,,
39013,54.66477273,,,,,,,,,,,,,
39015,76.55978237,,,,,,,,,,,,,
39017,9.342895173,,,,,,,,,,,,,
39019,70.95297545,,,,,,,,,,,,,
39021,70.82325361,,,,,,,,,,,,,
39023,23.60535809,,,,,,,,,,,,,
39025,22.71651728,,,,,,,,,,,,,
39027,54.63843958,,,,,,,,,,,,,
39029,43.86457841,,,,,,,,,,,,,
39031,61.46987887,,,,,,,,,,,,,
39033,35.26402339,,,,,,,,,,,,,
39035,0.581745518,,,,,,,,,,,,,
39037,66.3022338,,,,,,,,,,,,,
39039,43.85070574,,,,,,,,,,,,,
39041,19.31015877,,,,,,,,,,,,,
39043,26.47802904,,,,,,,,,,,,,
39045,34.71222529,,,,,,,,,,,,,
39047,47.75060282,,,,,,,,,,,,,
39049,1.354032185,,,,,,,,,,,,,
39051,56.15953909,,,,,,,,,,,,,
39053,81.35061744,,,,,,,,,,,,,
39055,63.95460871,,,,,,,,,,,,,
39057,14.90966931,,,,,,,,,,,,,
39059,61.41891386,,,,,,,,,,,,,
39061,2.231876905,,,,,,,,,,,,,
39063,31.11042764,,,,,,,,,,,,,
39065,55.37775282,,,,,,,,,,,,,
39067,84.10867373,,,,,,,,,,,,,
39069,69.08027645,,,,,,,,,,,,,
39071,73.00236298,,,,,,,,,,,,,
39073,70.84070796,,,,,,,,,,,,,
39075,92.99438229,,,,,,,,,,,,,
39077,50.30355885,,,,,,,,,,,,,
39079,64.58088789,,,,,,,,,,,,,
39081,38.98205397,,,,,,,,,,,,,
39083,55.70000492,,,,,,,,,,,,,
39085,6.529469557,,,,,,,,,,,,,
39087,45.91673339,,,,,,,,,,,,,
39089,35.52783317,,,,,,,,,,,,,
39091,56.91482402,,,,,,,,,,,,,
39093,11.73794449,,,,,,,,,,,,,
39095,4.660095289,,,,,,,,,,,,,
39097,48.48624381,,,,,,,,,,,,,
39099,15.15850651,,,,,,,,,,,,,
39101,30.25067292,,,,,,,,,,,,,
39103,29.79423438,,,,,,,,,,,,,
39105,81.29575095,,,,,,,,,,,,,
39107,61.35884745,,,,,,,,,,,,,
39109,30.79819718,,,,,,,,,,,,,
39111,97.65059418,,,,,,,,,,,,,
39113,4.331284698,,,,,,,,,,,,,
39115,81.48664807,,,,,,,,,,,,,
39117,88.83911907,,,,,,,,,,,,,
39119,47.03278574,,,,,,,,,,,,,
39121,62.52645954,,,,,,,,,,,,,
39123,49.44723375,,,,,,,,,,,,,
39125,81.90068319,,,,,,,,,,,,,
39127,75.2426646,,,,,,,,,,,,,
39129,49.86534525,,,,,,,,,,,,,
39131,74.23804382,,,,,,,,,,,,,
39133,32.8133615,,,,,,,,,,,,,
39135,69.22403596,,,,,,,,,,,,,
39137,84.66042494,,,,,,,,,,,,,
39139,32.05462944,,,,,,,,,,,,,
39141,58.67109039,,,,,,,,,,,,,
39143,44.14380415,,,,,,,,,,,,,
39145,54.27741229,,,,,,,,,,,,,
39147,47.50903163,,,,,,,,,,,,,
39149,51.11183052,,,,,,,,,,,,,
39151,13.53005703,,,,,,,,,,,,,
39153,3.87665865,,,,,,,,,,,,,
39155,27.27393762,,,,,,,,,,,,,
39157,41.5804368,,,,,,,,,,,,,
39159,49.95219885,,,,,,,,,,,,,
39161,50.72710827,,,,,,,,,,,,,
39163,100,,,,,,,,,,,,,
39165,17.26620058,,,,,,,,,,,,,
39167,56.56220661,,,,,,,,,,,,,
39169,51.00069857,,,,,,,,,,,,,
39171,63.62839382,,,,,,,,,,,,,
39173,29.54625143,,,,,,,,,,,,,
39175,57.41764316,,,,,,,,,,,,,
40001,83.29586034,,,,,,,,,,,,,
40003,100,,,,,,,,,,,,,
40005,100,,,,,,,,,,,,,
40007,100,,,,,,,,,,,,,
40009,32.65518333,,,,,,,,,,,,,
40011,57.43113121,,,,,,,,,,,,,
40013,61.33062995,,,,,,,,,,,,,
40015,79.96959459,,,,,,,,,,,,,
40017,22.50802745,,,,,,,,,,,,,
40019,56.07796959,,,,,,,,,,,,,
40021,60.04852406,,,,,,,,,,,,,
40023,66.93193029,,,,,,,,,,,,,
40025,100,,,,,,,,,,,,,
40027,16.88373639,,,,,,,,,,,,,
40029,100,,,,,,,,,,,,,
40031,21.79003691,,,,,,,,,,,,,
40033,59.53495882,,,,,,,,,,,,,
40035,60.06387651,,,,,,,,,,,,,
40037,53.94400217,,,,,,,,,,,,,
40039,30.32509374,,,,,,,,,,,,,
40041,81.1169764,,,,,,,,,,,,,
40043,100,,,,,,,,,,,,,
40045,100,,,,,,,,,,,,,
40047,21.41135688,,,,,,,,,,,,,
40049,68.70104439,,,,,,,,,,,,,
40051,63.88586905,,,,,,,,,,,,,
40053,100,,,,,,,,,,,,,
40055,52.6526687,,,,,,,,,,,,,
40057,100,,,,,,,,,,,,,
40059,100,,,,,,,,,,,,,
40061,77.73513979,,,,,,,,,,,,,
40063,58.80882668,,,,,,,,,,,,,
40065,24.75232549,,,,,,,,,,,,,
40067,100,,,,,,,,,,,,,
40069,100,,,,,,,,,,,,,
40071,24.47489369,,,,,,,,,,,,,
40073,72.43581216,,,,,,,,,,,,,
40075,61.65572729,,,,,,,,,,,,,
40077,73.29209252,,,,,,,,,,,,,
40079,72.89615751,,,,,,,,,,,,,
40081,92.11040761,,,,,,,,,,,,,
40083,55.37421143,,,,,,,,,,,,,
40085,100,,,,,,,,,,,,,
40087,77.16628992,,,,,,,,,,,,,
40089,69.25281289,,,,,,,,,,,,,
40091,87.30001975,,,,,,,,,,,,,
40093,100,,,,,,,,,,,,,
40095,72.10227273,,,,,,,,,,,,,
40097,77.39887055,,,,,,,,,,,,,
40099,45.69988138,,,,,,,,,,,,,
40101,41.11705874,,,,,,,,,,,,,
40103,56.30135801,,,,,,,,,,,,,
40105,57.93470008,,,,,,,,,,,,,
40107,74.14486096,,,,,,,,,,,,,
40109,6.275386741,,,,,,,,,,,,,
40111,48.5512491,,,,,,,,,,,,,
40113,59.47295248,,,,,,,,,,,,,
40115,49.30921879,,,,,,,,,,,,,
40117,81.13048199,,,,,,,,,,,,,
40119,33.73367809,,,,,,,,,,,,,
40121,51.91657395,,,,,,,,,,,,,
40123,53.59009922,,,,,,,,,,,,,
40125,50.67106362,,,,,,,,,,,,,
40127,100,,,,,,,,,,,,,
40129,100,,,,,,,,,,,,,
40131,50.29514988,,,,,,,,,,,,,
40133,64.67310258,,,,,,,,,,,,,
40135,66.62499115,,,,,,,,,,,,,
40137,43.32489789,,,,,,,,,,,,,
40139,45.06782946,,,,,,,,,,,,,
40141,51.21371371,,,,,,,,,,,,,
40143,4.779392877,,,,,,,,,,,,,
40145,37.46870083,,,,,,,,,,,,,
40147,23.88182674,,,,,,,,,,,,,
40149,75.26872474,,,,,,,,,,,,,
40151,36.69745438,,,,,,,,,,,,,
40153,43.5087894,,,,,,,,,,,,,
41001,41.00656998,,,,,,,,,,,,,
41003,18.7639491,,,,,,,,,,,,,
41005,18.07857614,,,,,,,,,,,,,
41007,38.97243446,,,,,,,,,,,,,
41009,43.61208486,,,,,,,,,,,,,
41011,38.35318751,,,,,,,,,,,,,
41013,48.01697016,,,,,,,,,,,,,
41015,38.73189054,,,,,,,,,,,,,
41017,27.64354954,,,,,,,,,,,,,
41019,41.17789109,,,,,,,,,,,,,
41021,100,,,,,,,,,,,,,
41023,100,,,,,,,,,,,,,
41025,44.34114794,,,,,,,,,,,,,
41027,52.17488589,,,,,,,,,,,,,
41029,20.0525575,,,,,,,,,,,,,
41031,63.12154696,,,,,,,,,,,,,
41033,44.96391136,,,,,,,,,,,,,
41035,37.58059657,,,,,,,,,,,,,
41037,63.33122229,,,,,,,,,,,,,
41039,17.52299447,,,,,,,,,,,,,
41041,37.58960768,,,,,,,,,,,,,
41043,31.63826796,,,,,,,,,,,,,
41045,48.41759014,,,,,,,,,,,,,
41047,13.09369401,,,,,,,,,,,,,
41049,45.86950685,,,,,,,,,,,,,
41051,1.342247197,,,,,,,,,,,,,
41053,19.92626288,,,,,,,,,,,,,
41055,100,,,,,,,,,,,,,
41057,69.6039604,,,,,,,,,,,,,
41059,29.06613607,,,,,,,,,,,,,
41061,42.09647351,,,,,,,,,,,,,
41063,100,,,,,,,,,,,,,
41065,33.06627533,,,,,,,,,,,,,
41067,5.590039833,,,,,,,,,,,,,
41069,100,,,,,,,,,,,,,
41071,22.60340951,,,,,,,,,,,,,
42001,53.67578175,,,,,,,,,,,,,
42003,2.486291717,,,,,,,,,,,,,
42005,67.48669152,,,,,,,,,,,,,
42007,25.82752332,,,,,,,,,,,,,
42009,83.79486355,,,,,,,,,,,,,
42011,23.73603084,,,,,,,,,,,,,
42013,23.43082407,,,,,,,,,,,,,
42015,72.17431574,,,,,,,,,,,,,
42017,8.829602286,,,,,,,,,,,,,
42019,41.96408176,,,,,,,,,,,,,
42021,32.00606908,,,,,,,,,,,,,
42023,47.35496559,,,,,,,,,,,,,
42025,47.16240862,,,,,,,,,,,,,
42027,32.21767647,,,,,,,,,,,,,
42029,13.27003678,,,,,,,,,,,,,
42031,76.56046814,,,,,,,,,,,,,
42033,53.85171303,,,,,,,,,,,,,
42035,45.69040216,,,,,,,,,,,,,
42037,40.85147485,,,,,,,,,,,,,
42039,63.70078297,,,,,,,,,,,,,
42041,22.17785443,,,,,,,,,,,,,
42043,13.3233868,,,,,,,,,,,,,
42045,0.464091522,,,,,,,,,,,,,
42047,55.6752019,,,,,,,,,,,,,
42049,20.01953195,,,,,,,,,,,,,
42051,47.89760333,,,,,,,,,,,,,
42053,100,,,,,,,,,,,,,
42055,40.35209667,,,,,,,,,,,,,
42057,100,,,,,,,,,,,,,
42059,66.83296283,,,,,,,,,,,,,
42061,68.66247032,,,,,,,,,,,,,
42063,60.06975698,,,,,,,,,,,,,
42065,61.45609805,,,,,,,,,,,,,
42067,82.2536126,,,,,,,,,,,,,
42069,16.30548833,,,,,,,,,,,,,
42071,21.25711095,,,,,,,,,,,,,
42073,40.31808403,,,,,,,,,,,,,
42075,26.55576186,,,,,,,,,,,,,
42077,7.925676043,,,,,,,,,,,,,
42079,19.98485594,,,,,,,,,,,,,
42081,36.27649404,,,,,,,,,,,,,
42083,63.53739931,,,,,,,,,,,,,
42085,44.48893157,,,,,,,,,,,,,
42087,50.46698942,,,,,,,,,,,,,
42089,38.35388184,,,,,,,,,,,,,
42091,2.933686386,,,,,,,,,,,,,
42093,53.7690918,,,,,,,,,,,,,
42095,12.76840143,,,,,,,,,,,,,
42097,34.86057041,,,,,,,,,,,,,
42099,88.49877091,,,,,,,,,,,,,
42101,0,,,,,,,,,,,,,
42103,70.7612125,,,,,,,,,,,,,
42105,100,,,,,,,,,,,,,
42107,36.46123448,,,,,,,,,,,,,
42109,66.82031132,,,,,,,,,,,,,
42111,70.80214041,,,,,,,,,,,,,
42113,100,,,,,,,,,,,,,
42115,84.02989206,,,,,,,,,,,,,
42117,90.10981158,,,,,,,,,,,,,
42119,42.81487085,,,,,,,,,,,,,
42121,54.755929,,,,,,,,,,,,,
42123,55.04244888,,,,,,,,,,,,,
42125,30.82475219,,,,,,,,,,,,,
42127,88.09397599,,,,,,,,,,,,,
42129,25.36359877,,,,,,,,,,,,,
42131,83.45593436,,,,,,,,,,,,,
42133,24.72044178,,,,,,,,,,,,,
44001,1.142857143,,,,,,,,,,,,,
44003,7.986374415,,,,,,,,,,,,,
44005,12.09222083,,,,,,,,,,,,,
44007,5.508826857,,,,,,,,,,,,,
44009,30.82320699,,,,,,,,,,,,,
45001,78.57733013,,,,,,,,,,,,,
45003,36.99898188,,,,,,,,,,,,,
45005,68.25990978,,,,,,,,,,,,,
45007,37.92578263,,,,,,,,,,,,,
45009,54.50678676,,,,,,,,,,,,,
45011,82.54276999,,,,,,,,,,,,,
45013,19.64643445,,,,,,,,,,,,,
45015,28.95362764,,,,,,,,,,,,,
45017,100,,,,,,,,,,,,,
45019,10.8809311,,,,,,,,,,,,,
45021,60.91189356,,,,,,,,,,,,,
45023,71.78334339,,,,,,,,,,,,,
45025,73.76642273,,,,,,,,,,,,,
45027,85.70815819,,,,,,,,,,,,,
45029,75.56824026,,,,,,,,,,,,,
45031,57.76415603,,,,,,,,,,,,,
45033,69.50595721,,,,,,,,,,,,,
45035,19.4829922,,,,,,,,,,,,,
45037,73.31109876,,,,,,,,,,,,,
45039,78.31440975,,,,,,,,,,,,,
45041,38.5184644,,,,,,,,,,,,,
45043,41.51733768,,,,,,,,,,,,,
45045,12.60568453,,,,,,,,,,,,,
45047,39.75251575,,,,,,,,,,,,,
45049,78.47321005,,,,,,,,,,,,,
45051,30.37569024,,,,,,,,,,,,,
45053,66.67070267,,,,,,,,,,,,,
45055,57.79737543,,,,,,,,,,,,,
45057,49.95433909,,,,,,,,,,,,,
45059,64.19435803,,,,,,,,,,,,,
45061,71.95109261,,,,,,,,,,,,,
45063,25.27601938,,,,,,,,,,,,,
45065,100,,,,,,,,,,,,,
45067,60.75252556,,,,,,,,,,,,,
45069,55.04786922,,,,,,,,,,,,,
45071,67.84952543,,,,,,,,,,,,,
45073,64.92130384,,,,,,,,,,,,,
45075,63.77768889,,,,,,,,,,,,,
45077,35.79229014,,,,,,,,,,,,,
45079,9.070386784,,,,,,,,,,,,,
45081,80.52830189,,,,,,,,,,,,,
45083,27.43231788,,,,,,,,,,,,,
45085,31.96564175,,,,,,,,,,,,,
45087,65.35685922,,,,,,,,,,,,,
45089,81.93649595,,,,,,,,,,,,,
45091,22.95497472,,,,,,,,,,,,,
46003,100,,,,,,,,,,,,,
46005,27.36521439,,,,,,,,,,,,,
46007,100,,,,,,,,,,,,,
46009,100,,,,,,,,,,,,,
46011,29.66682309,,,,,,,,,,,,,
46013,28.89053133,,,,,,,,,,,,,
46015,100,,,,,,,,,,,,,
46017,100,,,,,,,,,,,,,
46019,48.17012859,,,,,,,,,,,,,
46021,100,,,,,,,,,,,,,
46023,100,,,,,,,,,,,,,
46025,100,,,,,,,,,,,,,
46027,24.321985,,,,,,,,,,,,,
46029,22.46299629,,,,,,,,,,,,,
46031,100,,,,,,,,,,,,,
46033,100,,,,,,,,,,,,,
46035,23.32342084,,,,,,,,,,,,,
46037,100,,,,,,,,,,,,,
46039,100,,,,,,,,,,,,,
46041,64.08224863,,,,,,,,,,,,,
46043,100,,,,,,,,,,,,,
46045,100,,,,,,,,,,,,,
46047,49.95771074,,,,,,,,,,,,,
46049,100,,,,,,,,,,,,,
46051,55.36976618,,,,,,,,,,,,,
46053,100,,,,,,,,,,,,,
46055,100,,,,,,,,,,,,,
46057,100,,,,,,,,,,,,,
46059,100,,,,,,,,,,,,,
46061,100,,,,,,,,,,,,,
46063,100,,,,,,,,,,,,,
46065,25.27317589,,,,,,,,,,,,,
46067,100,,,,,,,,,,,,,
46069,100,,,,,,,,,,,,,
46071,100,,,,,,,,,,,,,
46073,100,,,,,,,,,,,,,
46075,100,,,,,,,,,,,,,
46077,100,,,,,,,,,,,,,
46079,44.875,,,,,,,,,,,,,
46081,36.88425945,,,,,,,,,,,,,
46083,29.2651914,,,,,,,,,,,,,
46085,100,,,,,,,,,,,,,
46087,100,,,,,,,,,,,,,
46089,100,,,,,,,,,,,,,
46091,100,,,,,,,,,,,,,
46093,37.96354494,,,,,,,,,,,,,
46095,100,,,,,,,,,,,,,
46097,100,,,,,,,,,,,,,
46099,13.6362027,,,,,,,,,,,,,
46101,100,,,,,,,,,,,,,
46102,79.97939055,,,,,,,,,,,,,
46103,20.8040659,,,,,,,,,,,,,
46105,100,,,,,,,,,,,,,
46107,100,,,,,,,,,,,,,
46109,100,,,,,,,,,,,,,
46111,100,,,,,,,,,,,,,
46115,100,,,,,,,,,,,,,
46117,42.51517195,,,,,,,,,,,,,
46119,100,,,,,,,,,,,,,
46121,100,,,,,,,,,,,,,
46123,48.4939759,,,,,,,,,,,,,
46125,100,,,,,,,,,,,,,
46127,61.3931523,,,,,,,,,,,,,
46129,36.42883413,,,,,,,,,,,,,
46135,34.76691327,,,,,,,,,,,,,
46137,73.54516244,,,,,,,,,,,,,
47001,34.66171518,,,,,,,,,,,,,
47003,55.60166896,,,,,,,,,,,,,
47005,78.45836618,,,,,,,,,,,,,
47007,100,,,,,,,,,,,,,
47009,32.63149337,,,,,,,,,,,,,
47011,32.9719188,,,,,,,,,,,,,
47013,55.02259554,,,,,,,,,,,,,
47015,81.13180204,,,,,,,,,,,,,
47017,83.05869154,,,,,,,,,,,,,
47019,40.96544999,,,,,,,,,,,,,
47021,82.96125815,,,,,,,,,,,,,
47023,65.24429397,,,,,,,,,,,,,
47025,71.55496228,,,,,,,,,,,,,
47027,100,,,,,,,,,,,,,
47029,67.53126577,,,,,,,,,,,,,
47031,47.28956739,,,,,,,,,,,,,
47033,67.37967914,,,,,,,,,,,,,
47035,60.89236972,,,,,,,,,,,,,
47037,3.411943237,,,,,,,,,,,,,
47039,100,,,,,,,,,,,,,
47041,78.36885115,,,,,,,,,,,,,
47043,67.75258728,,,,,,,,,,,,,
47045,42.86422329,,,,,,,,,,,,,
47047,79.04355296,,,,,,,,,,,,,
47049,100,,,,,,,,,,,,,
47051,69.61658384,,,,,,,,,,,,,
47053,47.71450999,,,,,,,,,,,,,
47055,73.74597253,,,,,,,,,,,,,
47057,100,,,,,,,,,,,,,
47059,65.1944618,,,,,,,,,,,,,
47061,100,,,,,,,,,,,,,
47063,21.87260169,,,,,,,,,,,,,
47065,10.02220155,,,,,,,,,,,,,
47067,100,,,,,,,,,,,,,
47069,80.20768356,,,,,,,,,,,,,
47071,67.92822562,,,,,,,,,,,,,
47073,57.86074992,,,,,,,,,,,,,
47075,47.41576622,,,,,,,,,,,,,
47077,76.37653499,,,,,,,,,,,,,
47079,66.84812867,,,,,,,,,,,,,
47081,100,,,,,,,,,,,,,
47083,100,,,,,,,,,,,,,
47085,82.4900205,,,,,,,,,,,,,
47087,100,,,,,,,,,,,,,
47089,59.48800747,,,,,,,,,,,,,
47091,85.21157641,,,,,,,,,,,,,
47093,10.92136984,,,,,,,,,,,,,
47095,100,,,,,,,,,,,,,
47097,58.66259213,,,,,,,,,,,,,
47099,75.87714061,,,,,,,,,,,,,
47101,70.19159609,,,,,,,,,,,,,
47103,72.48883427,,,,,,,,,,,,,
47105,40.61290057,,,,,,,,,,,,,
47107,60.34133088,,,,,,,,,,,,,
47109,85.27325024,,,,,,,,,,,,,
47111,79.57119741,,,,,,,,,,,,,
47113,25.82660183,,,,,,,,,,,,,
47115,77.01597195,,,,,,,,,,,,,
47117,65.82290884,,,,,,,,,,,,,
47119,41.59296408,,,,,,,,,,,,,
47121,100,,,,,,,,,,,,,
47123,76.07538354,,,,,,,,,,,,,
47125,19.74224022,,,,,,,,,,,,,
47127,99.87425338,,,,,,,,,,,,,
47129,99.88629645,,,,,,,,,,,,,
47131,61.58392807,,,,,,,,,,,,,
47133,84.21862972,,,,,,,,,,,,,
47135,100,,,,,,,,,,,,,
47137,100,,,,,,,,,,,,,
47139,100,,,,,,,,,,,,,
47141,34.97600973,,,,,,,,,,,,,
47143,68.01534157,,,,,,,,,,,,,
47145,50.99204518,,,,,,,,,,,,,
47147,53.2398956,,,,,,,,,,,,,
47149,17.02144674,,,,,,,,,,,,,
47151,80.55605543,,,,,,,,,,,,,
47153,73.80243764,,,,,,,,,,,,,
47155,56.6476432,,,,,,,,,,,,,
47157,2.75978716,,,,,,,,,,,,,
47159,82.87592612,,,,,,,,,,,,,
47161,100,,,,,,,,,,,,,
47163,25.56130159,,,,,,,,,,,,,
